bot,coin,entry_price,exit_price,pnl_pct,pnl_usdt,hold_sec,exit_reason,trigger_jump,trigger_window,btc_regime,btc_24h_change,btc_dominance,market_age_days,entry_time,exit_time,max_profit_seen,max_loss_seen
E58-106,CSIGMA,0.034000000000000000,0.034010000000000000,0.0294,0.02941176,40.0,timer,13.30,3.00,bear,0.1405,56.32,,2026-06-16 18:40:40.287955+00:00,2026-06-16 18:41:20.305363+00:00,9.9706,-11.7353
E58-106,OBI,0.000172300000000000,0.000172300000000000,0.0000,0E-8,40.0,timer,14.11,3.00,bear,0.1405,56.39,,2026-06-16 18:04:49.267916+00:00,2026-06-16 18:05:29.269175+00:00,0.0000,0.0000
E58-106,MBD,4.80000000000E-7,4.80000000000E-7,0.0000,0E-8,40.0,timer,11.63,3.00,bear,0.1405,56.39,,2026-06-16 17:57:16.253851+00:00,2026-06-16 17:57:56.255559+00:00,0.0000,0.0000
E58-106,ANT,0.000009838000000000,0.000009838000000000,0.0000,0E-8,40.0,timer,19.98,3.00,bear,0.1405,56.39,,2026-06-16 17:56:45.250341+00:00,2026-06-16 17:57:25.252594+00:00,0.0000,0.0000
E58-106,AIPO,0.001496000000000000,0.001496000000000000,0.0000,0E-8,40.0,timer,24.67,3.00,bear,0.1405,56.39,,2026-06-16 18:01:14.250304+00:00,2026-06-16 18:01:54.251987+00:00,0.0000,0.0000
E58-106,EON,0.003756000000000000,0.003756000000000000,0.0000,0E-8,40.0,timer,16.68,3.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:24.320303+00:00,2026-06-16 19:11:04.326972+00:00,0.0000,0.0000
E58-106,OPT,0.000370000000000000,0.000370000000000000,0.0000,0E-8,40.0,timer,19.35,3.00,bear,0.1405,56.32,,2026-06-16 18:32:49.295790+00:00,2026-06-16 18:33:29.309513+00:00,0.0000,0.0000
E58-106,OZONE,9.900000000000000000,9.900000000000000000,0.0000,0E-8,40.0,timer,16.75,3.00,bear,0.1405,56.32,0.0,2026-06-16 18:55:44.425761+00:00,2026-06-16 18:56:24.429786+00:00,0.0000,0.0000
E58-106,TRCR,0.001923500000000000,0.001923500000000000,0.0000,0E-8,40.0,timer,12.65,3.00,bear,0.1405,56.32,0.0,2026-06-16 19:04:06.312485+00:00,2026-06-16 19:04:46.315376+00:00,0.0000,0.0000
E58-106,OPT,0.000420000000000000,0.000420000000000000,0.0000,0E-8,40.0,timer,13.51,3.00,bear,0.1405,56.32,,2026-06-16 18:44:22.296557+00:00,2026-06-16 18:45:02.308798+00:00,0.0000,0.0000
E58-106,OZONE,15.700000000000000000,15.700000000000000000,0.0000,0E-8,40.0,timer,19.92,3.00,bear,0.1405,56.39,,2026-06-16 18:26:27.323746+00:00,2026-06-16 18:27:07.327379+00:00,0.0000,0.0000
E58-106,OZONE,12.643000000000000000,12.643000000000000000,0.0000,0E-8,40.0,timer,14.12,3.00,bear,0.1405,56.32,,2026-06-16 18:49:05.309451+00:00,2026-06-16 18:49:45.312318+00:00,0.0000,0.0000
E58-106,MCOIN,0.065020000000000000,0.064920000000000000,-0.1538,-0.15379883,40.0,timer,12.18,3.00,bear,0.1405,56.32,,2026-06-16 18:45:39.216941+00:00,2026-06-16 18:46:19.218985+00:00,0.0000,-0.1538
E58-106,STRM,0.000440900000000000,0.000431600000000000,-2.1093,-2.10932184,40.0,timer,11.00,3.00,bear,0.1405,56.39,,2026-06-16 17:51:49.310022+00:00,2026-06-16 17:52:29.312669+00:00,0.0000,-6.0785
E58-106,SHOT,0.807850000000000000,0.773840000000000000,-4.2099,-4.20993996,40.0,timer,13.11,3.00,bear,0.1405,56.32,,2026-06-16 18:48:25.288449+00:00,2026-06-16 18:49:05.292617+00:00,0.1671,-9.8843
E58-106,BSA,0.001499000000000000,0.001428000000000000,-4.7365,-4.73649099,40.0,timer,11.45,3.00,bear,0.1405,56.39,,2026-06-16 17:58:01.278449+00:00,2026-06-16 17:58:41.282876+00:00,4.5364,-4.8032
E58-106,CS,2.769000000000000000,2.477000000000000000,-10.5453,-10.54532322,40.0,timer,11.94,3.00,bear,0.1405,56.39,,2026-06-16 18:16:38.315490+00:00,2026-06-16 18:17:18.317356+00:00,0.0000,-10.5453
E58-106,OZONE,14.000000000000000000,12.004000000000000000,-14.2571,-14.25714286,40.0,timer,16.63,3.00,bear,0.1405,56.39,,2026-06-16 18:08:06.275027+00:00,2026-06-16 18:08:46.276705+00:00,0.0000,-14.2857
E58-113,OZONE,4.050000000000000000,8.250000000000000000,103.7037,103.70370370,50.0,timer,15.71,1.00,bear,0.1405,56.39,,2026-06-16 17:31:52.333498+00:00,2026-06-16 17:32:42.335416+00:00,103.7037,0.0000
E58-113,CSIGMA,0.024000000000000000,0.039000000000000000,62.5000,62.50000000,50.0,timer,20.00,1.00,bear,0.1405,56.32,,2026-06-16 18:47:42.291928+00:00,2026-06-16 18:48:32.294463+00:00,62.5000,0.0000
E58-113,OZONE,8.099000000000000000,12.000000000000000000,48.1664,48.16644030,50.0,timer,12.99,1.00,bear,0.1405,56.32,,2026-06-16 18:43:18.370370+00:00,2026-06-16 18:44:08.373099+00:00,48.1664,0.0000
E58-113,OZONE,60.000000000000000000,88.660000000000000000,47.7667,47.76666667,50.0,timer,20.00,1.00,bear,0.1405,56.39,,2026-06-16 17:37:43.315980+00:00,2026-06-16 17:38:33.317626+00:00,47.7667,0.0000
E58-113,CSIGMA,0.108000000000000000,0.132550000000000000,22.7315,22.73148148,50.0,timer,20.00,1.00,bear,0.1405,56.39,,2026-06-16 17:51:11.325691+00:00,2026-06-16 17:52:01.327107+00:00,22.7315,0.0000
E58-113,CSIGMA,0.022000000000000000,0.027000000000000000,22.7273,22.72727273,50.0,timer,15.85,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:12:46.450138+00:00,2026-06-16 19:13:36.451765+00:00,22.7273,0.0000
E58-113,OZONE,7.872000000000000000,9.599000000000000000,21.9385,21.93851626,50.0,timer,11.33,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:20.327517+00:00,2026-06-16 19:11:10.329295+00:00,21.9385,0.0000
E58-113,OZONE,11.500000000000000000,14.000000000000000000,21.7391,21.73913043,50.0,timer,15.01,1.00,bear,0.1405,56.39,,2026-06-16 18:17:13.343186+00:00,2026-06-16 18:18:03.345291+00:00,21.7391,0.0000
E58-113,OZONE,27.000000000000000000,32.000000000000000000,18.5185,18.51851852,50.0,timer,17.39,1.00,bear,0.1405,56.39,,2026-06-16 18:00:10.326005+00:00,2026-06-16 18:01:00.328127+00:00,29.6296,0.0000
E58-113,OZONE,13.805000000000000000,15.543000000000000000,12.5896,12.58964143,50.0,timer,10.44,1.00,bear,0.1405,56.32,,2026-06-16 18:33:30.333863+00:00,2026-06-16 18:34:20.336075+00:00,12.5896,0.0000
E58-113,XRPHAI,0.009580000000000000,0.010760000000000000,12.3173,12.31732777,50.0,timer,13.11,1.00,bear,0.1405,56.39,,2026-06-16 18:08:10.276850+00:00,2026-06-16 18:09:00.278446+00:00,13.8831,0.0000
E58-113,OZONE,9.900000000000000000,10.500000000000000000,6.0606,6.06060606,50.0,timer,16.75,1.00,bear,0.1405,56.32,0.0,2026-06-16 18:55:44.493445+00:00,2026-06-16 18:56:34.496298+00:00,6.0606,0.0000
E58-113,CSIGMA,0.034000000000000000,0.034010000000000000,0.0294,0.02941176,50.0,timer,13.30,1.00,bear,0.1405,56.32,,2026-06-16 18:40:40.312454+00:00,2026-06-16 18:41:30.314331+00:00,9.9706,-11.7353
E58-113,OZONE,15.700000000000000000,15.700000000000000000,0.0000,0E-8,50.0,timer,19.92,1.00,bear,0.1405,56.39,,2026-06-16 18:26:27.357349+00:00,2026-06-16 18:27:17.360353+00:00,0.0000,0.0000
E58-113,OBI,0.000172300000000000,0.000172300000000000,0.0000,0E-8,50.0,timer,14.11,1.00,bear,0.1405,56.39,,2026-06-16 18:04:49.280750+00:00,2026-06-16 18:05:39.281965+00:00,0.0000,0.0000
E58-113,ANT,0.000009838000000000,0.000009838000000000,0.0000,0E-8,50.0,timer,19.98,1.00,bear,0.1405,56.39,,2026-06-16 17:56:45.267216+00:00,2026-06-16 17:57:35.269004+00:00,0.0000,0.0000
E58-113,AIPO,0.001496000000000000,0.001496000000000000,0.0000,0E-8,50.0,timer,24.67,1.00,bear,0.1405,56.39,,2026-06-16 18:01:14.260467+00:00,2026-06-16 18:02:04.261686+00:00,0.0000,0.0000
E58-113,TRCR,0.001923500000000000,0.001923500000000000,0.0000,0E-8,50.0,timer,12.65,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:04:06.354204+00:00,2026-06-16 19:04:56.359110+00:00,0.0000,0.0000
E58-113,MBD,4.80000000000E-7,4.80000000000E-7,0.0000,0E-8,50.0,timer,11.63,1.00,bear,0.1405,56.39,,2026-06-16 17:57:16.268781+00:00,2026-06-16 17:58:06.270747+00:00,0.0000,0.0000
E58-113,EON,0.003756000000000000,0.003756000000000000,0.0000,0E-8,50.0,timer,16.68,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:24.339268+00:00,2026-06-16 19:11:14.340869+00:00,0.0000,0.0000
E58-113,OZONE,12.643000000000000000,12.643000000000000000,0.0000,0E-8,50.0,timer,14.12,1.00,bear,0.1405,56.32,,2026-06-16 18:49:05.341533+00:00,2026-06-16 18:49:55.345229+00:00,0.0000,0.0000
E58-113,OPT,0.000420000000000000,0.000420000000000000,0.0000,0E-8,50.0,timer,13.51,1.00,bear,0.1405,56.32,,2026-06-16 18:44:22.331295+00:00,2026-06-16 18:45:12.333308+00:00,0.0000,0.0000
E58-113,OPT,0.000370000000000000,0.000370000000000000,0.0000,0E-8,50.0,timer,19.35,1.00,bear,0.1405,56.32,,2026-06-16 18:32:49.326859+00:00,2026-06-16 18:33:39.329463+00:00,0.0000,0.0000
E58-113,MCOIN,0.065020000000000000,0.064920000000000000,-0.1538,-0.15379883,50.0,timer,12.18,1.00,bear,0.1405,56.32,,2026-06-16 18:45:39.231323+00:00,2026-06-16 18:46:29.232794+00:00,0.0000,-0.1538
E58-113,SHOT,0.807850000000000000,0.795470000000000000,-1.5325,-1.53246271,50.0,timer,15.72,1.00,bear,0.1405,56.32,,2026-06-16 18:48:25.326444+00:00,2026-06-16 18:49:15.333334+00:00,0.6301,-9.8843
E58-113,STRM,0.000440900000000000,0.000433000000000000,-1.7918,-1.79178952,50.0,timer,11.00,1.00,bear,0.1405,56.39,,2026-06-16 17:51:49.331801+00:00,2026-06-16 17:52:39.334367+00:00,0.0000,-6.0785
E58-113,RBT,31.390000000000000000,30.640000000000000000,-2.3893,-2.38929595,50.0,timer,17.43,1.00,bear,0.1405,56.39,,2026-06-16 18:21:46.320319+00:00,2026-06-16 18:22:36.322752+00:00,23.0965,-2.3893
E58-113,BSA,0.001499000000000000,0.001428000000000000,-4.7365,-4.73649099,50.0,timer,11.45,1.00,bear,0.1405,56.39,,2026-06-16 17:58:01.305891+00:00,2026-06-16 17:58:51.308155+00:00,4.5364,-4.8032
E58-113,CS,2.800000000000000000,2.462100000000000000,-12.0679,-12.06785714,50.0,timer,13.20,1.00,bear,0.1405,56.39,,2026-06-16 18:16:36.281273+00:00,2026-06-16 18:17:26.298001+00:00,0.0000,-13.6214
E58-113,OZONE,14.000000000000000000,12.004000000000000000,-14.2571,-14.25714286,50.0,timer,16.63,1.00,bear,0.1405,56.39,,2026-06-16 18:08:06.291390+00:00,2026-06-16 18:08:56.293043+00:00,0.0000,-14.2857
E58-114,OZONE,4.050000000000000000,8.250000000000000000,103.7037,103.70370370,40.0,timer,15.71,1.00,bear,0.1405,56.39,,2026-06-16 17:31:52.335428+00:00,2026-06-16 17:32:32.337541+00:00,103.7037,0.0000
E58-114,CSIGMA,0.024000000000000000,0.039000000000000000,62.5000,62.50000000,40.0,timer,20.00,1.00,bear,0.1405,56.32,,2026-06-16 18:47:42.294017+00:00,2026-06-16 18:48:22.298522+00:00,62.5000,0.0000
E58-114,OZONE,60.000000000000000000,88.660000000000000000,47.7667,47.76666667,40.0,timer,20.00,1.00,bear,0.1405,56.39,,2026-06-16 17:37:43.317917+00:00,2026-06-16 17:38:23.319603+00:00,47.7667,0.0000
E58-114,OZONE,8.099000000000000000,10.701000000000000000,32.1274,32.12742314,40.0,timer,12.99,1.00,bear,0.1405,56.32,,2026-06-16 18:43:18.373555+00:00,2026-06-16 18:43:58.376198+00:00,32.1274,0.0000
E58-114,RBT,31.390000000000000000,38.640000000000000000,23.0965,23.09652756,40.0,timer,17.43,1.00,bear,0.1405,56.39,,2026-06-16 18:21:46.323446+00:00,2026-06-16 18:22:26.325822+00:00,23.0965,0.0000
E58-114,CSIGMA,0.108000000000000000,0.132550000000000000,22.7315,22.73148148,40.0,timer,20.00,1.00,bear,0.1405,56.39,,2026-06-16 17:51:11.327511+00:00,2026-06-16 17:51:51.329074+00:00,22.7315,0.0000
E58-114,CSIGMA,0.022000000000000000,0.027000000000000000,22.7273,22.72727273,40.0,timer,15.85,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:12:46.452949+00:00,2026-06-16 19:13:26.454398+00:00,22.7273,0.0000
E58-114,OZONE,7.872000000000000000,9.599000000000000000,21.9385,21.93851626,40.0,timer,11.33,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:20.329964+00:00,2026-06-16 19:11:00.332156+00:00,21.9385,0.0000
E58-114,OZONE,11.500000000000000000,14.000000000000000000,21.7391,21.73913043,40.0,timer,15.01,1.00,bear,0.1405,56.39,,2026-06-16 18:17:13.345773+00:00,2026-06-16 18:17:53.348247+00:00,21.7391,0.0000
E58-114,OZONE,27.000000000000000000,32.000000000000000000,18.5185,18.51851852,40.0,timer,17.39,1.00,bear,0.1405,56.39,,2026-06-16 18:00:10.328279+00:00,2026-06-16 18:00:50.330411+00:00,29.6296,0.0000
