bot,method,coin,avg_cost,exit_price,pnl_pct,pnl_usdt,dca_count,invested,hold_hrs,exit_reason,btc_regime,btc_24h_change,btc_dominance,market_age_days,opened_at,exit_time,category
E35-1,E35,MBOX,0.005271000000000000,0.005375000000000000,1.97306014000000000000,1.97306014,0.0,100.00000000,6.2832181169444444,tp,,,,,2026-06-10 08:13:04.290552,2026-06-10 14:30:03.875773,micro
E35-4,E35,REDO,0.068460000000000000,0.069790000000000000,1.94274029000000000000,1.94274029,0.0,100.00000000,50.3220657138888889,tp,,0.1405,56.26,,2026-06-16 20:11:45.247048,2026-06-18 22:31:04.683618,micro
E35-5,E35,REDO,0.068460000000000000,0.069790000000000000,1.94274029000000000000,1.94274029,0.0,100.00000000,50.3220370961111111,tp,,0.1405,56.26,,2026-06-16 20:11:45.336250,2026-06-18 22:31:04.669796,micro
E35-1,E35,REDO,0.068460000000000000,0.069790000000000000,1.94274029000000000000,1.94274029,0.0,100.00000000,50.3221162408333333,tp,,0.1405,56.26,,2026-06-16 20:11:45.068605,2026-06-18 22:31:04.687072,micro
E35-3,E35,GTAI,0.022910000000000000,0.023350000000000000,1.92055871000000000000,1.92055871,0.0,100.00000000,134.1622638597222222,tp,,0.1405,56.44,,2026-06-16 03:09:20.064165,2026-06-21 17:19:04.214060,micro
E35-1,E35,GTAI,0.022920000000000000,0.023350000000000000,1.87609075000000000000,1.87609075,0.0,100.00000000,134.0643433080555556,tp,,0.1405,56.44,,2026-06-16 03:15:12.580294,2026-06-21 17:19:04.216203,micro
E35-4,E35,GTAI,0.022920000000000000,0.023350000000000000,1.87609075000000000000,1.87609075,0.0,100.00000000,134.0642350211111111,tp,,0.1405,56.44,,2026-06-16 03:15:13.011632,2026-06-21 17:19:04.257708,micro
E35-2,E35,GTAI,0.022920000000000000,0.023350000000000000,1.87609075000000000000,1.87609075,0.0,100.00000000,134.0643182536111111,tp,,0.1405,56.44,,2026-06-16 03:15:12.693210,2026-06-21 17:19:04.238923,micro
E35-5,E35,GTAI,0.022920000000000000,0.023350000000000000,1.87609075000000000000,1.87609075,0.0,100.00000000,134.0642180475000000,tp,,0.1405,56.44,,2026-06-16 03:15:13.087161,2026-06-21 17:19:04.272132,micro
E35-2,E35,ORTA,0.053600000000000000,0.054600000000000000,1.86567164000000000000,1.86567164,0.0,100.00000000,24.1780513594444444,tp,,0.1405,56.36,,2026-06-16 13:35:51.115408,2026-06-17 13:46:32.100302,micro
E35-1,E35,ORTA,0.053600000000000000,0.054600000000000000,1.86567164000000000000,1.86567164,0.0,100.00000000,24.1780857816666667,tp,,0.1405,56.36,,2026-06-16 13:35:50.989213,2026-06-17 13:46:32.098027,micro
E35-3,E35,ORTA,0.053600000000000000,0.054600000000000000,1.86567164000000000000,1.86567164,0.0,100.00000000,24.1780494483333333,tp,,0.1405,56.36,,2026-06-16 13:35:51.171117,2026-06-17 13:46:32.149131,micro
E35-4,E35,ORTA,0.053600000000000000,0.054600000000000000,1.86567164000000000000,1.86567164,0.0,100.00000000,24.1779893641666667,tp,,0.1405,56.36,,2026-06-16 13:35:51.389718,2026-06-17 13:46:32.151429,micro
E35-5,E35,ORTA,0.053600000000000000,0.054600000000000000,1.86567164000000000000,1.86567164,0.0,100.00000000,24.1779286486111111,tp,,0.1405,56.36,,2026-06-16 13:35:51.610436,2026-06-17 13:46:32.153571,micro
E35-3,E35,VOW,0.022110000000000000,0.022520000000000000,1.85436454000000000000,1.85436454,0.0,100.00000000,274.6085377533333333,tp,,0.1405,56.43,,2026-06-13 05:18:57.036247,2026-06-24 15:55:27.772159,micro
E35-4,E35,VOW,0.022110000000000000,0.022520000000000000,1.85436454000000000000,1.85436454,0.0,100.00000000,274.6085090063888889,tp,,0.1405,56.43,,2026-06-13 05:18:57.141867,2026-06-24 15:55:27.774290,micro
E35-5,E35,VOW,0.022110000000000000,0.022520000000000000,1.85436454000000000000,1.85436454,0.0,100.00000000,274.6084680566666667,tp,,0.1405,56.43,,2026-06-13 05:18:57.293950,2026-06-24 15:55:27.778954,micro
E35-2,E35,VOW,0.022110000000000000,0.022520000000000000,1.85436454000000000000,1.85436454,0.0,100.00000000,274.6085734505555556,tp,,0.1405,56.43,,2026-06-13 05:18:56.903486,2026-06-24 15:55:27.767908,micro
E35-1,E35,VOW,0.022110000000000000,0.022520000000000000,1.85436454000000000000,1.85436454,0.0,100.00000000,274.6086402136111111,tp,,0.1405,56.43,,2026-06-13 05:18:56.779146,2026-06-24 15:55:27.883915,micro
E35-5,E35,WALLI,0.000648800000000000,0.000660500000000000,1.80332922000000000000,1.80332922,0.0,100.00000000,36.4229691619444444,tp,,0.1405,56.44,,2026-06-16 03:21:15.113370,2026-06-17 15:46:37.802353,micro
E35-3,E35,WALLI,0.000648800000000000,0.000660500000000000,1.80332922000000000000,1.80332922,0.0,100.00000000,36.4230060194444444,tp,,0.1405,56.44,,2026-06-16 03:21:14.983856,2026-06-17 15:46:37.805526,micro
E35-2,E35,WALLI,0.000648800000000000,0.000660500000000000,1.80332922000000000000,1.80332922,0.0,100.00000000,36.4741007244444444,tp,,0.1405,56.44,,2026-06-16 03:18:11.033010,2026-06-17 15:46:37.795618,micro
E35-4,E35,WALLI,0.000648800000000000,0.000660500000000000,1.80332922000000000000,1.80332922,0.0,100.00000000,36.4740305094444444,tp,,0.1405,56.44,,2026-06-16 03:18:11.289228,2026-06-17 15:46:37.799062,micro
E35-1,E35,WALLI,0.000648800000000000,0.000660500000000000,1.80332922000000000000,1.80332922,0.0,100.00000000,36.4741126525000000,tp,,0.1405,56.44,,2026-06-16 03:18:10.986357,2026-06-17 15:46:37.791906,micro
E35-2,E35,REDO,0.068570000000000000,0.069790000000000000,1.77920373000000000000,1.77920373,0.0,100.00000000,50.0776379686111111,tp,,0.1405,56.26,,2026-06-16 20:26:25.176679,2026-06-18 22:31:04.673366,micro
E35-4,E35,HEMI,0.005986000000000000,0.006092000000000000,1.77079853000000000000,1.77079853,0.0,100.00000000,23.2252411905555556,tp,,0.1405,56.51,,2026-06-14 19:19:41.269833,2026-06-15 18:33:12.138119,micro
E35-5,E35,HEMI,0.005986000000000000,0.006092000000000000,1.77079853000000000000,1.77079853,0.0,100.00000000,23.2252039680555556,tp,,0.1405,56.51,,2026-06-14 19:19:41.460015,2026-06-15 18:33:12.194300,micro
E35-1,E35,HEMI,0.005986000000000000,0.006092000000000000,1.77079853000000000000,1.77079853,0.0,100.00000000,23.2252934938888889,tp,,0.1405,56.51,,2026-06-14 19:19:41.074559,2026-06-15 18:33:12.131137,micro
E35-3,E35,HEMI,0.005986000000000000,0.006092000000000000,1.77079853000000000000,1.77079853,0.0,100.00000000,23.2252554227777778,tp,,0.1405,56.51,,2026-06-14 19:19:41.214890,2026-06-15 18:33:12.134412,micro
E35-3,E35,ZAMA,0.031710000000000000,0.032270000000000000,1.76600442000000000000,1.76600442,0.0,100.00000000,90.9263005294444444,tp,,,,,2026-06-12 18:20:14.326634,2026-06-16 13:15:49.008540,micro
E35-4,E35,ZAMA,0.031710000000000000,0.032270000000000000,1.76600442000000000000,1.76600442,0.0,100.00000000,90.9262712897222222,tp,,,,,2026-06-12 18:20:14.564445,2026-06-16 13:15:49.141088,micro
E35-2,E35,MAGATRUMP,0.029130000000000000,0.029640000000000000,1.75077240000000000000,1.75077240,0.0,100.00000000,108.5706428086111111,tp,,0.1405,56.28,,2026-06-17 03:14:33.849042,2026-06-21 15:48:48.163153,micro
E35-1,E35,MAGATRUMP,0.029130000000000000,0.029640000000000000,1.75077240000000000000,1.75077240,0.0,100.00000000,108.5706968488888889,tp,,0.1405,56.28,,2026-06-17 03:14:33.651956,2026-06-21 15:48:48.160612,micro
E35-3,E35,MAGATRUMP,0.029130000000000000,0.029640000000000000,1.75077240000000000000,1.75077240,0.0,100.00000000,108.5705914238888889,tp,,0.1405,56.28,,2026-06-17 03:14:34.036070,2026-06-21 15:48:48.165196,micro
E35-5,E35,MAGATRUMP,0.029130000000000000,0.029640000000000000,1.75077240000000000000,1.75077240,0.0,100.00000000,108.5705036666666667,tp,,0.1405,56.28,,2026-06-17 03:14:34.356263,2026-06-21 15:48:48.169463,micro
E35-4,E35,MAGATRUMP,0.029130000000000000,0.029640000000000000,1.75077240000000000000,1.75077240,0.0,100.00000000,108.5705695933333333,tp,,0.1405,56.28,,2026-06-17 03:14:34.116706,2026-06-21 15:48:48.167242,micro
E35-1,E35,SUNCAT,0.000285100000000000,0.000289700000000000,1.61346896000000000000,1.61346896,0.0,100.00000000,109.4643623058333333,tp,,,,,2026-06-11 17:18:04.112032,2026-06-16 06:45:55.816333,micro
E35-3,E35,SUNCAT,0.000285100000000000,0.000289700000000000,1.61346896000000000000,1.61346896,0.0,100.00000000,109.4643538863888889,tp,,,,,2026-06-11 17:18:04.187292,2026-06-16 06:45:55.861283,micro
E35-2,E35,DIEM,1542.000000000000000000,1565.210000000000000000,1.50518328000000000000,1.50518328,0.0,100.00000000,8.4727877850000000,tp,,0.1405,56.61,,2026-06-15 09:17:23.899373,2026-06-15 17:45:45.935399,micro
E35-3,E35,DIEM,1542.000000000000000000,1565.210000000000000000,1.50518328000000000000,1.50518328,0.0,100.00000000,8.4727365869444444,tp,,0.1405,56.61,,2026-06-15 09:17:24.086800,2026-06-15 17:45:45.938513,micro
E35-1,E35,DIEM,1542.000000000000000000,1565.210000000000000000,1.50518328000000000000,1.50518328,0.0,100.00000000,8.4728202236111111,tp,,0.1405,56.61,,2026-06-15 09:17:23.779553,2026-06-15 17:45:45.932358,micro
E35-5,E35,DIEM,1542.000000000000000000,1565.210000000000000000,1.50518328000000000000,1.50518328,0.0,100.00000000,8.4726278141666667,tp,,0.1405,56.61,,2026-06-15 09:17:24.484589,2026-06-15 17:45:45.944720,micro
E35-4,E35,DIEM,1542.000000000000000000,1565.210000000000000000,1.50518328000000000000,1.50518328,0.0,100.00000000,8.4726749152777778,tp,,0.1405,56.61,,2026-06-15 09:17:24.311892,2026-06-15 17:45:45.941587,micro
E35-5,E35,ISP,0.000029290000000000,0.000029730000000000,1.50221919000000000000,1.50221919,0.0,100.00000000,60.8494991780555556,tp,,0.1405,56.45,,2026-06-13 08:09:10.091766,2026-06-15 21:00:08.288807,micro
E35-4,E35,ISP,0.000029290000000000,0.000029730000000000,1.50221919000000000000,1.50221919,0.0,100.00000000,60.8495160566666667,tp,,0.1405,56.45,,2026-06-13 08:09:10.028553,2026-06-15 21:00:08.286357,micro
E35-2,E35,ISP,0.000029290000000000,0.000029730000000000,1.50221919000000000000,1.50221919,0.0,100.00000000,60.8496025030555556,tp,,0.1405,56.45,,2026-06-13 08:09:09.709855,2026-06-15 21:00:08.278866,micro
E35-3,E35,ISP,0.000029290000000000,0.000029730000000000,1.50221919000000000000,1.50221919,0.0,100.00000000,60.8495659494444444,tp,,0.1405,56.45,,2026-06-13 08:09:09.844033,2026-06-15 21:00:08.281451,micro
E35-1,E35,ISP,0.000029290000000000,0.000029730000000000,1.50221919000000000000,1.50221919,0.0,100.00000000,60.8496406302777778,tp,,0.1405,56.45,,2026-06-13 08:09:09.569581,2026-06-15 21:00:08.275850,micro
E35-4,E35,TYCOON,0.000384000000000000,0.000389700000000000,1.48437500000000000000,1.48437500,0.0,100.00000000,8.9071625880555556,tp,,0.1405,56.43,,2026-06-12 23:13:30.741364,2026-06-13 08:07:56.526681,micro
E35-5,E35,BTY,0.060140000000000000,0.061020000000000000,1.46325241000000000000,1.46325241,0.0,100.00000000,107.0273967647222222,tp,,0.1405,56.46,,2026-06-13 17:15:53.807119,2026-06-18 04:17:32.435472,micro
E35-1,E35,TYCOON,0.000384100000000000,0.000389700000000000,1.45795366000000000000,1.45795366,0.0,100.00000000,8.8421408383333333,tp,,0.1405,56.43,,2026-06-12 23:17:24.823226,2026-06-13 08:07:56.530244,micro
E35-5,E35,TYCOON,0.000384100000000000,0.000389700000000000,1.45795366000000000000,1.45795366,0.0,100.00000000,8.8415871188888889,tp,,0.1405,56.43,,2026-06-12 23:17:26.820381,2026-06-13 08:07:56.534009,micro
E35-2,E35,TYCOON,0.000384100000000000,0.000389700000000000,1.45795366000000000000,1.45795366,0.0,100.00000000,8.8420184936111111,tp,,0.1405,56.43,,2026-06-12 23:17:25.269393,2026-06-13 08:07:56.535970,micro
E35-3,E35,TYCOON,0.000384100000000000,0.000389700000000000,1.45795366000000000000,1.45795366,0.0,100.00000000,8.8417901052777778,tp,,0.1405,56.43,,2026-06-12 23:17:26.084117,2026-06-13 08:07:56.528496,micro
E35-5,E35,ZAMA,0.031810000000000000,0.032270000000000000,1.44608614000000000000,1.44608614,0.0,100.00000000,90.9812790552777778,tp,,,,,2026-06-12 18:16:56.333692,2026-06-16 13:15:48.938291,micro
E35-1,E35,ZAMA,0.031810000000000000,0.032270000000000000,1.44608614000000000000,1.44608614,0.0,100.00000000,90.9813553491666667,tp,,,,,2026-06-12 18:16:56.122330,2026-06-16 13:15:49.001587,micro
E35-2,E35,ZAMA,0.031810000000000000,0.032270000000000000,1.44608614000000000000,1.44608614,0.0,100.00000000,90.9813457150000000,tp,,,,,2026-06-12 18:16:56.160779,2026-06-16 13:15:49.005353,micro
E35-3,E35,MEER,0.004993000000000000,0.005064000000000000,1.42199079000000000000,1.42199079,0.0,100.00000000,61.7003005569444444,tp,,0.1405,56.58,,2026-06-14 16:15:25.998977,2026-06-17 05:57:27.080982,micro
E35-4,E35,MEER,0.004993000000000000,0.005064000000000000,1.42199079000000000000,1.42199079,0.0,100.00000000,61.7002851541666667,tp,,0.1405,56.58,,2026-06-14 16:15:26.057701,2026-06-17 05:57:27.084256,micro
E35-5,E35,MEER,0.004993000000000000,0.005064000000000000,1.42199079000000000000,1.42199079,0.0,100.00000000,61.7002384716666667,tp,,0.1405,56.58,,2026-06-14 16:15:26.228710,2026-06-17 05:57:27.087208,micro
E35-1,E35,MEER,0.004993000000000000,0.005064000000000000,1.42199079000000000000,1.42199079,0.0,100.00000000,61.7003506705555556,tp,,0.1405,56.58,,2026-06-14 16:15:25.792123,2026-06-17 05:57:27.054537,micro
E35-2,E35,MEER,0.004993000000000000,0.005064000000000000,1.42199079000000000000,1.42199079,0.0,100.00000000,61.7003332158333333,tp,,0.1405,56.58,,2026-06-14 16:15:25.859262,2026-06-17 05:57:27.058839,micro
E35-1,E35,BTY,0.060180000000000000,0.061020000000000000,1.39581256000000000000,1.39581256,0.0,100.00000000,106.9773264811111111,tp,,0.1405,56.46,,2026-06-13 17:18:54.066898,2026-06-18 04:17:32.442230,micro
E35-3,E35,BTY,0.060180000000000000,0.061020000000000000,1.39581256000000000000,1.39581256,0.0,100.00000000,106.9773224452777778,tp,,0.1405,56.46,,2026-06-13 17:18:54.369968,2026-06-18 04:17:32.730771,micro
E35-2,E35,BTY,0.060180000000000000,0.061020000000000000,1.39581256000000000000,1.39581256,0.0,100.00000000,106.9773557633333333,tp,,0.1405,56.46,,2026-06-13 17:18:54.245513,2026-06-18 04:17:32.726261,micro
E35-4,E35,BTY,0.060180000000000000,0.061020000000000000,1.39581256000000000000,1.39581256,0.0,100.00000000,106.9772534647222222,tp,,0.1405,56.46,,2026-06-13 17:18:54.622507,2026-06-18 04:17:32.734980,micro
E35-3,E35,FIRO,0.770100000000000000,0.780700000000000000,1.37644462000000000000,1.37644462,0.0,100.00000000,34.2500480733333333,tp,,0.1405,56.51,,2026-06-13 20:10:06.237051,2026-06-15 06:25:06.410115,micro
E35-2,E35,FIRO,0.770100000000000000,0.780700000000000000,1.37644462000000000000,1.37644462,0.0,100.00000000,34.2501159255555556,tp,,0.1405,56.51,,2026-06-13 20:10:05.990117,2026-06-15 06:25:06.407449,micro
E35-1,E35,FIRO,0.770100000000000000,0.780700000000000000,1.37644462000000000000,1.37644462,0.0,100.00000000,34.2501869183333333,tp,,0.1405,56.51,,2026-06-13 20:10:05.757864,2026-06-15 06:25:06.430770,micro
E35-5,E35,FIRO,0.770100000000000000,0.780700000000000000,1.37644462000000000000,1.37644462,0.0,100.00000000,34.2499374127777778,tp,,0.1405,56.51,,2026-06-13 20:10:06.642361,2026-06-15 06:25:06.417047,micro
E35-4,E35,FIRO,0.770100000000000000,0.780700000000000000,1.37644462000000000000,1.37644462,0.0,100.00000000,34.2499860561111111,tp,,0.1405,56.51,,2026-06-13 20:10:06.463843,2026-06-15 06:25:06.413645,micro
E35-3,E35,MAT,0.061330000000000000,0.062150000000000000,1.33702919000000000000,1.33702919,0.0,100.00000000,37.3206044958333333,tp,,0.1405,56.46,,2026-06-13 17:09:02.763135,2026-06-15 06:28:16.939320,micro
E35-5,E35,MAT,0.061330000000000000,0.062150000000000000,1.33702919000000000000,1.33702919,0.0,100.00000000,37.3204845952777778,tp,,0.1405,56.46,,2026-06-13 17:09:03.199622,2026-06-15 06:28:16.944165,micro
E35-4,E35,MAT,0.061330000000000000,0.062150000000000000,1.33702919000000000000,1.33702919,0.0,100.00000000,37.3205233677777778,tp,,0.1405,56.46,,2026-06-13 17:09:03.057566,2026-06-15 06:28:16.941690,micro
E35-1,E35,MAT,0.061330000000000000,0.062150000000000000,1.33702919000000000000,1.33702919,0.0,100.00000000,37.3206924369444444,tp,,0.1405,56.46,,2026-06-13 17:09:02.525530,2026-06-15 06:28:17.018303,micro
E35-2,E35,MAT,0.061330000000000000,0.062150000000000000,1.33702919000000000000,1.33702919,0.0,100.00000000,37.3206639158333333,tp,,0.1405,56.46,,2026-06-13 17:09:02.546679,2026-06-15 06:28:16.936776,micro
E35-2,E35,CPH,0.002141000000000000,0.002169000000000000,1.30780009000000000000,1.30780009,0.0,100.00000000,48.4779119200000000,tp,,0.1405,56.42,,2026-06-13 04:11:48.775079,2026-06-15 04:40:29.257991,micro
E35-1,E35,CPH,0.002141000000000000,0.002169000000000000,1.30780009000000000000,1.30780009,0.0,100.00000000,48.4779825327777778,tp,,0.1405,56.42,,2026-06-13 04:11:48.517017,2026-06-15 04:40:29.254135,micro
E35-4,E35,CPH,0.002141000000000000,0.002169000000000000,1.30780009000000000000,1.30780009,0.0,100.00000000,48.4778217700000000,tp,,0.1405,56.42,,2026-06-13 04:11:48.957952,2026-06-15 04:40:29.116324,micro
E35-5,E35,CPH,0.002141000000000000,0.002169000000000000,1.30780009000000000000,1.30780009,0.0,100.00000000,48.4778014291666667,tp,,0.1405,56.42,,2026-06-13 04:11:49.033787,2026-06-15 04:40:29.118932,micro
E35-3,E35,CPH,0.002141000000000000,0.002169000000000000,1.30780009000000000000,1.30780009,0.0,100.00000000,48.4778316027777778,tp,,0.1405,56.42,,2026-06-13 04:11:48.920375,2026-06-15 04:40:29.114145,micro
E35-1,E35,PERP,0.019890000000000000,0.020150000000000000,1.30718954000000000000,1.30718954,0.0,100.00000000,16.6077089577777778,tp,,,,,2026-06-12 18:20:13.941253,2026-06-13 10:56:41.693501,micro
E35-5,E35,PERP,0.019890000000000000,0.020150000000000000,1.30718954000000000000,1.30718954,0.0,100.00000000,16.6074750191666667,tp,,,,,2026-06-12 18:20:14.786484,2026-06-13 10:56:41.696553,micro
E35-2,E35,PROPC,0.100250000000000000,0.101530000000000000,1.27680798000000000000,1.27680798,0.0,100.00000000,167.5056288316666667,tp,,0.1405,56.26,,2026-06-16 20:22:49.598661,2026-06-23 19:53:09.862455,micro
E35-5,E35,PROPC,0.100250000000000000,0.101530000000000000,1.27680798000000000000,1.27680798,0.0,100.00000000,167.5671738161111111,tp,,0.1405,56.26,,2026-06-16 20:19:07.836962,2026-06-23 19:53:09.662700,micro
E35-1,E35,PROPC,0.100250000000000000,0.101530000000000000,1.27680798000000000000,1.27680798,0.0,100.00000000,167.5055893163888889,tp,,0.1405,56.26,,2026-06-16 20:22:49.543569,2026-06-23 19:53:09.665108,micro
E35-3,E35,PROPC,0.100250000000000000,0.101530000000000000,1.27680798000000000000,1.27680798,0.0,100.00000000,167.5672357238888889,tp,,0.1405,56.26,,2026-06-16 20:19:07.788056,2026-06-23 19:53:09.836662,micro
E35-4,E35,PROPC,0.100250000000000000,0.101530000000000000,1.27680798000000000000,1.27680798,0.0,100.00000000,167.5672301877777778,tp,,0.1405,56.26,,2026-06-16 20:19:07.815503,2026-06-23 19:53:09.844179,micro
E35-2,E35,PAYAI,0.005970000000000000,0.006045000000000000,1.25628141000000000000,1.25628141,0.0,100.00000000,9.6071588697222222,tp,,0.1405,56.45,,2026-06-16 04:09:12.044891,2026-06-16 13:45:37.816822,micro
E35-1,E35,PAYAI,0.005970000000000000,0.006045000000000000,1.25628141000000000000,1.25628141,0.0,100.00000000,9.5521368108333333,tp,,0.1405,56.45,,2026-06-16 04:12:30.134458,2026-06-16 13:45:37.826977,micro
E35-5,E35,PAYAI,0.005970000000000000,0.006045000000000000,1.25628141000000000000,1.25628141,0.0,100.00000000,9.6070614166666667,tp,,0.1405,56.45,,2026-06-16 04:09:12.401049,2026-06-16 13:45:37.822149,micro
E35-3,E35,NOBODY,0.004409000000000000,0.004464000000000000,1.24744840000000000000,1.24744840,0.0,100.00000000,24.6869811436111111,tp,,,,,2026-06-12 13:14:04.486938,2026-06-13 13:55:17.619055,micro
E35-1,E35,NOBODY,0.004409000000000000,0.004464000000000000,1.24744840000000000000,1.24744840,0.0,100.00000000,24.6870273380555556,tp,,,,,2026-06-12 13:14:04.322980,2026-06-13 13:55:17.621397,micro
E35-2,E35,NOBODY,0.004409000000000000,0.004464000000000000,1.24744840000000000000,1.24744840,0.0,100.00000000,24.6870059405555556,tp,,,,,2026-06-12 13:14:04.403496,2026-06-13 13:55:17.624882,micro
E35-5,E35,NOBODY,0.004409000000000000,0.004464000000000000,1.24744840000000000000,1.24744840,0.0,100.00000000,24.6869220902777778,tp,,,,,2026-06-12 13:14:04.670824,2026-06-13 13:55:17.590349,micro
E35-4,E35,NOBODY,0.004409000000000000,0.004464000000000000,1.24744840000000000000,1.24744840,0.0,100.00000000,24.6868984400000000,tp,,,,,2026-06-12 13:14:04.601848,2026-06-13 13:55:17.436232,micro
E35-3,E35,DEFX,0.008353000000000000,0.008457000000000000,1.24506165000000000000,1.24506165,0.0,100.00000000,3.6381026041666667,tp,,0.1405,56.12,,2026-06-17 11:11:00.503126,2026-06-17 14:49:17.672501,micro
E35-5,E35,DEFX,0.008353000000000000,0.008457000000000000,1.24506165000000000000,1.24506165,0.0,100.00000000,3.6380397836111111,tp,,0.1405,56.12,,2026-06-17 11:11:00.732245,2026-06-17 14:49:17.675466,micro
E35-4,E35,PAYAI,0.005972000000000000,0.006045000000000000,1.22237106000000000000,1.22237106,0.0,100.00000000,9.4427277436111111,tp,,0.1405,56.45,,2026-06-16 04:19:04.016199,2026-06-16 13:45:37.836076,micro
E35-3,E35,PAYAI,0.005972000000000000,0.006045000000000000,1.22237106000000000000,1.22237106,0.0,100.00000000,9.4427577122222222,tp,,0.1405,56.45,,2026-06-16 04:19:03.903882,2026-06-16 13:45:37.831646,micro
E35-1,E35,XCX,0.002156600000000000,0.002182800000000000,1.21487527000000000000,1.21487527,0.0,100.00000000,58.5622807180555556,tp,,0.1405,56.48,,2026-06-16 00:12:07.476875,2026-06-18 10:45:51.687460,micro
E35-2,E35,XCX,0.002156600000000000,0.002182800000000000,1.21487527000000000000,1.21487527,0.0,100.00000000,58.5622509736111111,tp,,0.1405,56.48,,2026-06-16 00:12:07.625558,2026-06-18 10:45:51.729063,micro
E35-4,E35,XCX,0.002156600000000000,0.002182800000000000,1.21487527000000000000,1.21487527,0.0,100.00000000,58.5622215438888889,tp,,0.1405,56.48,,2026-06-16 00:12:07.724360,2026-06-18 10:45:51.721918,micro
E35-3,E35,XCX,0.002156600000000000,0.002182800000000000,1.21487527000000000000,1.21487527,0.0,100.00000000,58.5622388155555556,tp,,0.1405,56.48,,2026-06-16 00:12:07.658350,2026-06-18 10:45:51.718086,micro
E35-5,E35,XCX,0.002156600000000000,0.002182800000000000,1.21487527000000000000,1.21487527,0.0,100.00000000,58.5621529397222222,tp,,0.1405,56.48,,2026-06-16 00:12:07.974878,2026-06-18 10:45:51.725461,micro
E35-5,E35,DANGNN,0.000094430000000000,0.000095570000000000,1.20724346000000000000,1.20724346,0.0,100.00000000,78.5877075075000000,tp,,0.1405,56.42,,2026-06-13 01:08:53.498355,2026-06-16 07:44:09.245382,micro
E35-2,E35,DANGNN,0.000094430000000000,0.000095570000000000,1.20724346000000000000,1.20724346,0.0,100.00000000,78.5878737641666667,tp,,0.1405,56.42,,2026-06-13 01:08:52.894818,2026-06-16 07:44:09.240369,micro
E35-1,E35,DANGNN,0.000094430000000000,0.000095570000000000,1.20724346000000000000,1.20724346,0.0,100.00000000,78.5879629408333333,tp,,0.1405,56.42,,2026-06-13 01:08:52.796349,2026-06-16 07:44:09.462936,micro
E35-4,E35,DANGNN,0.000094430000000000,0.000095570000000000,1.20724346000000000000,1.20724346,0.0,100.00000000,78.5878230097222222,tp,,0.1405,56.42,,2026-06-13 01:08:53.304182,2026-06-16 07:44:09.467017,micro
E35-3,E35,DANGNN,0.000094430000000000,0.000095570000000000,1.20724346000000000000,1.20724346,0.0,100.00000000,78.5878938316666667,tp,,0.1405,56.42,,2026-06-13 01:08:53.052568,2026-06-16 07:44:09.470362,micro
E35-4,E35,SUNCAT,0.000286300000000000,0.000289700000000000,1.18756549000000000000,1.18756549,0.0,100.00000000,109.4056270025000000,tp,,,,,2026-06-11 17:21:35.566158,2026-06-16 06:45:55.823367,micro
E35-2,E35,SUNCAT,0.000286300000000000,0.000289700000000000,1.18756549000000000000,1.18756549,0.0,100.00000000,109.4056933763888889,tp,,,,,2026-06-11 17:21:35.323746,2026-06-16 06:45:55.819901,micro
E35-5,E35,SUNCAT,0.000286300000000000,0.000289700000000000,1.18756549000000000000,1.18756549,0.0,100.00000000,109.4055900536111111,tp,,,,,2026-06-11 17:21:35.740269,2026-06-16 06:45:55.864462,micro
E35-2,E35,MYRIA,0.000032330000000000,0.000032650000000000,0.98979276000000000000,0.98979276,0.0,100.00000000,14.3450318069444444,tp,,0.1405,56.28,,2026-06-17 00:19:07.877747,2026-06-17 14:39:49.992252,micro
E35-1,E35,MYRIA,0.000032330000000000,0.000032650000000000,0.98979276000000000000,0.98979276,0.0,100.00000000,14.3450425444444444,tp,,0.1405,56.28,,2026-06-17 00:19:07.836713,2026-06-17 14:39:49.989873,micro
E35-5,E35,MYRIA,0.000032330000000000,0.000032650000000000,0.98979276000000000000,0.98979276,0.0,100.00000000,14.3449320302777778,tp,,0.1405,56.28,,2026-06-17 00:19:08.248188,2026-06-17 14:39:50.003497,micro
E35-4,E35,MYRIA,0.000032330000000000,0.000032650000000000,0.98979276000000000000,0.98979276,0.0,100.00000000,14.3449424991666667,tp,,0.1405,56.28,,2026-06-17 00:19:08.207330,2026-06-17 14:39:50.000327,micro
E35-3,E35,MYRIA,0.000032330000000000,0.000032650000000000,0.98979276000000000000,0.98979276,0.0,100.00000000,14.3450032961111111,tp,,0.1405,56.28,,2026-06-17 00:19:07.983541,2026-06-17 14:39:49.995407,micro
E35-5,E35,TET,0.394900000000000000,0.398700000000000000,0.96226893000000000000,0.96226893,0.0,100.00000000,54.8336294827777778,tp,,0.1405,56.46,,2026-06-13 07:11:36.284812,2026-06-15 14:01:37.350950,micro
E35-4,E35,TET,0.394900000000000000,0.398700000000000000,0.96226893000000000000,0.96226893,0.0,100.00000000,54.8336874350000000,tp,,0.1405,56.46,,2026-06-13 07:11:36.073392,2026-06-15 14:01:37.348158,micro
E35-2,E35,TET,0.394900000000000000,0.398700000000000000,0.96226893000000000000,0.96226893,0.0,100.00000000,54.8337616775000000,tp,,0.1405,56.46,,2026-06-13 07:11:35.799476,2026-06-15 14:01:37.341515,micro
