bot_name,method,params,position_id,coin,category,status,direction,entry_price,exit_price,quantity,total_invested_usd,total_sold_usd,pnl_usd,pnl_pct,is_clean_win,dca_count,entry_time,exit_time,hold_hours,tp_armed,peak_price,last_buy_price,pos_tp_pct,pos_dca_pct,pos_trail_pct,is_paper,sequence_number,coin_trade_number,btc_price_at_entry,btc_sma50_at_entry,btc_24h_change_pct,btc_regime,btc_dominance
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91251,SURPLUS,micro,closed,long,0.000037810000000000,0.000038380000000000,2644802.96217932,100.00000000,101.50753769,1.5075,1.51,1,0,2026-06-11 21:38:32.759930,2026-06-12 00:06:35.229700,2.47,True,0.000041060000000000,0.000037810000000000,8.00,15.00,5.40,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91323,RDWON,micro,closed,long,17.902000000000000000,18.623000000000000000,5.58596805,100.00000000,104.02748300,4.0275,4.03,1,0,2026-06-11 21:42:14.726064,2026-06-12 00:57:30.436829,3.25,True,19.394000000000000000,17.902000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91397,PYTH,small,closed,long,0.038190000000000000,0.039170000000000000,2618.48651479,100.00000000,102.56611678,2.5661,2.57,1,0,2026-06-11 21:46:02.757072,2026-06-12 10:14:50.304492,12.48,True,0.040290000000000000,0.038190000000000000,5.00,10.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91485,ALMANAK,micro,closed,long,0.001609000000000000,0.002149000000000000,62150.40397763,100.00000000,133.56121815,33.5612,33.56,1,0,2026-06-11 21:49:53.661660,2026-06-12 20:52:34.670611,23.04,True,0.002259000000000000,0.001609000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91525,DROPEE,micro,closed,long,0.002262000000000000,0.002484000000000000,44208.66489832,100.00000000,109.81432361,9.8143,9.81,1,0,2026-06-11 21:53:40.882117,2026-06-12 03:30:33.862575,5.61,True,0.002789000000000000,0.002262000000000000,8.00,15.00,8.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91618,KMNO,micro,closed,long,0.015700000000000000,0.016310000000000000,6369.42675159,100.00000000,103.88535032,3.8854,3.89,1,0,2026-06-11 21:57:32.614532,2026-06-12 05:24:26.598295,7.45,True,0.016900000000000000,0.015700000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91701,BR,micro,open,long,0.146300000000000000,,683.52699932,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 22:01:18.206555,,42.58,False,,0.146300000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91746,COAI,micro,closed,long,0.309300000000000000,0.338500000000000000,323.31070158,100.00000000,109.44067248,9.4407,9.44,1,0,2026-06-11 22:05:05.453454,2026-06-12 10:50:05.223784,12.75,True,0.358700000000000000,0.309300000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91834,RBT,micro,closed,long,17.330000000000000000,25.260000000000000000,5.77034045,100.00000000,145.75879977,45.7588,45.76,1,0,2026-06-11 22:08:47.120285,2026-06-11 23:39:59.108298,1.52,True,32.990000000000000000,17.330000000000000000,5.00,1.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91965,GORK,micro,open,long,0.001187400000000000,,84217.61832575,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 22:12:20.752895,,42.39,False,,0.001187400000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92104,SLX,micro,open,long,0.185600000000000000,,538.79310345,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 22:15:53.788421,,42.33,False,,0.185600000000000000,8.00,15.00,3.10,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92245,STG,micro,open,long,0.629100000000000000,,158.95724050,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 22:19:20.258652,,42.27,True,0.683900000000000000,0.629100000000000000,8.00,15.00,8.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92363,BANANAS31,micro,open,long,0.009052000000000000,,11047.28236854,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 22:22:55.583587,,42.21,False,,0.009052000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92470,BTW,small,closed,long,0.080764000000000000,0.082299000000000000,1238.17542469,100.00000000,101.90059928,1.9006,1.90,1,0,2026-06-11 22:26:34.822455,2026-06-11 23:14:19.832996,0.80,True,0.086031000000000000,0.080764000000000000,5.00,10.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92547,WEN,micro,open,long,0.000004832000000000,,20695364.23841060,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 22:30:12.784929,,42.09,False,,0.000004832000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92613,TRIPLET,micro,closed,long,0.006773000000000000,0.006993000000000000,14764.50612727,100.00000000,103.24819135,3.2482,3.25,1,0,2026-06-11 22:33:57.908414,2026-06-12 02:58:05.582755,4.40,True,0.007292000000000000,0.006773000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92701,XPL,small,closed,long,0.072440000000000000,0.074990000000000000,1380.45278851,100.00000000,103.52015461,3.5202,3.52,1,0,2026-06-11 22:37:52.496656,2026-06-12 00:27:34.925144,1.83,True,0.077060000000000000,0.072440000000000000,5.00,10.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92784,LOL,micro,closed,long,0.001230000000000000,0.001256000000000000,81300.81300813,100.00000000,102.11382114,2.1138,2.11,1,0,2026-06-11 22:42:26.964649,2026-06-12 14:41:22.990625,15.98,True,0.001308000000000000,0.001230000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",92895,MOVR,micro,closed,long,1.322000000000000000,1.450000000000000000,75.64296520,100.00000000,109.68229954,9.6823,9.68,1,0,2026-06-11 22:46:03.900806,2026-06-12 11:59:47.768343,13.23,True,1.511000000000000000,1.322000000000000000,8.00,15.00,3.00,True,1,1,,,,,
