bot_name,method,params,position_id,coin,category,status,direction,entry_price,exit_price,quantity,total_invested_usd,total_sold_usd,pnl_usd,pnl_pct,dca_count,entry_time,exit_time,hold_hours,tp_armed,peak_price,last_buy_price,pos_tp_pct,pos_dca_pct,pos_trail_pct,is_paper,sequence_number,coin_trade_number
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",54878,UB,small,open,long,0.123230000000000000,,811.49070843,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 07:12:37.707905,,15.98,True,0.148990000000000000,0.123230000000000000,5.00,10.00,6.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",55161,GFI,micro,open,long,0.100100000000000000,,999.00099900,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 07:16:00.959016,,15.93,False,,0.100100000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",55452,AEON,micro,closed,long,0.000029470000000000,0.000029730000000000,3393281.30302002,100.00000000,100.88225314,0.8823,0.88,0,2026-06-11 07:19:19.911799,2026-06-11 10:43:06.512536,3.40,True,0.000031480000000000,0.000029470000000000,8.00,15.00,5.30,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",55724,EAT,micro,open,long,0.014010000000000000,,7137.75874375,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 07:22:42.648953,,15.81,False,,0.014010000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",55979,HIGH,micro,closed,long,0.050700000000000000,0.051850000000000000,1972.38658777,100.00000000,102.26824458,2.2682,2.27,0,2026-06-11 07:26:15.859890,2026-06-11 08:20:08.853113,0.90,True,0.053620000000000000,0.050700000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",56209,GPAD,micro,closed,long,0.557900000000000000,0.621140000000000000,179.24359204,100.00000000,111.33536476,11.3354,11.34,0,2026-06-11 07:29:53.223218,2026-06-11 18:04:14.653369,10.57,True,0.648070000000000000,0.557900000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",56434,HEU,micro,open,long,0.003650000000000000,,27397.26027397,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 07:33:36.039495,,15.63,False,,0.003650000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",58022,PHB,micro,closed,long,0.003800000000000000,0.003944000000000000,26315.78947368,100.00000000,103.78947368,3.7895,3.79,0,2026-06-11 08:11:28.034473,2026-06-11 09:17:55.385052,1.11,True,0.004186000000000000,0.003800000000000000,8.00,15.00,4.10,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",58338,HOPR,micro,closed,long,0.023760000000000000,0.026150000000000000,4208.75420875,100.00000000,110.05892256,10.0589,10.06,0,2026-06-11 08:14:51.874514,2026-06-11 11:02:13.447355,2.79,True,0.027490000000000000,0.023760000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",58641,LKI,micro,closed,long,0.000194200000000000,0.000207400000000000,514933.05870237,100.00000000,106.79711637,6.7971,6.80,0,2026-06-11 08:18:07.956874,2026-06-11 14:36:01.192192,6.30,True,0.000215700000000000,0.000194200000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",58947,ARTX,micro,closed,long,0.078360000000000000,0.084510000000000000,1276.16130679,100.00000000,107.84839204,7.8484,7.85,0,2026-06-11 08:21:25.889324,2026-06-11 20:51:52.270350,12.51,True,0.087350000000000000,0.078360000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",59452,HMSTR,micro,closed,long,0.000232000000000000,0.000285600000000000,431034.48275862,100.00000000,123.10344828,23.1034,23.10,0,2026-06-11 08:28:33.353587,2026-06-11 10:27:14.203285,1.98,True,0.000295300000000000,0.000232000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",60761,XYZ,micro,closed,long,0.000020210000000000,0.000020940000000000,4948045.52201880,100.00000000,103.61207323,3.6121,3.61,0,2026-06-11 08:59:22.218084,2026-06-11 10:34:56.609264,1.59,True,0.000021760000000000,0.000020210000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",61383,MINIMA,micro,open,long,0.007370000000000000,,13568.52103121,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 09:12:17.494283,,13.99,True,0.007890000000000000,0.007370000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",61689,ARTFI,micro,closed,long,0.001366000000000000,0.001421000000000000,73206.44216691,100.00000000,104.02635432,4.0264,4.03,0,2026-06-11 09:15:47.805394,2026-06-11 13:32:19.800312,4.28,True,0.001451000000000000,0.001366000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",61984,SPON,micro,open,long,0.001642000000000000,,60901.33982948,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 09:19:17.610283,,13.87,False,,0.001642000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",62248,SWEAT,micro,closed,long,0.000884100000000000,0.001005600000000000,113109.37676733,100.00000000,113.74278928,13.7428,13.74,0,2026-06-11 09:22:51.499234,2026-06-11 09:58:34.547687,0.60,True,0.001071700000000000,0.000884100000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",62469,H,small,closed,long,0.159800000000000000,0.167600000000000000,625.78222778,100.00000000,104.88110138,4.8811,4.88,0,2026-06-11 09:26:34.846830,2026-06-11 10:27:14.416444,1.01,True,0.176200000000000000,0.159800000000000000,5.00,10.00,2.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",62686,RBT,micro,closed,long,24.790000000000000000,32.990000000000000000,4.03388463,100.00000000,133.07785394,33.0779,33.08,0,2026-06-11 09:30:23.492515,2026-06-11 21:47:52.069800,12.29,True,38.950000000000000000,24.790000000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",62889,GUA,micro,open,long,0.679510000000000000,,147.16486880,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 09:34:15.122186,,13.62,True,0.720000000000000000,0.679510000000000000,8.00,15.00,5.20,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",63089,ASTEROID,micro,open,long,0.000108090000000000,,925154.96345638,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 09:38:15.682498,,13.55,False,,0.000108090000000000,8.00,15.00,3.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",63977,SWEAT,micro,open,long,0.001017400000000000,,98289.75820719,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 10:01:02.771450,,13.18,False,,0.001017400000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",64646,VELVET,small,closed,long,0.777580000000000000,0.792880000000000000,128.60413076,100.00000000,101.96764320,1.9676,1.97,0,2026-06-11 10:13:47.500012,2026-06-11 11:52:14.385392,1.64,True,0.819720000000000000,0.777580000000000000,5.00,10.00,2.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",64926,QAIT,small,open,long,0.022696000000000000,,4406.06274233,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 10:17:59.479259,,12.89,False,,0.022696000000000000,5.00,10.00,5.50,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",65169,HIGH,micro,closed,long,0.048730000000000000,0.054420000000000000,2052.12394829,100.00000000,111.67658527,11.6766,11.68,0,2026-06-11 10:21:29.608204,2026-06-11 12:10:57.832498,1.82,True,0.057460000000000000,0.048730000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",65403,MARS4,micro,closed,long,0.000022590000000000,0.000022910000000000,4426737.49446658,100.00000000,101.41655600,1.4166,1.42,0,2026-06-11 10:25:08.100544,2026-06-11 13:17:21.461979,2.87,True,0.000024820000000000,0.000022590000000000,8.00,15.00,3.30,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",65613,GXE,micro,closed,long,0.000167000000000000,0.000204800000000000,598802.39520958,100.00000000,122.63473054,22.6347,22.63,0,2026-06-11 10:28:47.260273,2026-06-11 10:52:28.958460,0.39,True,0.000240000000000000,0.000167000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",65828,XRPC,micro,open,long,0.000120010000000000,,833263.89467544,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 10:32:42.027283,,12.65,False,,0.000120010000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",67352,XP8,micro,closed,long,0.000810000000000000,0.000920000000000000,123456.79012346,100.00000000,113.58024691,13.5802,13.58,0,2026-06-11 11:13:20.180982,2026-06-11 15:52:33.366672,4.65,True,0.000970000000000000,0.000810000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",67606,AIO,micro,closed,long,0.166520000000000000,0.176470000000000000,600.52846505,100.00000000,105.97525823,5.9753,5.98,0,2026-06-11 11:17:21.632398,2026-06-11 12:56:20.770262,1.65,True,0.189870000000000000,0.166520000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",67833,XYZ,micro,closed,long,0.000016100000000000,0.000017940000000000,6211180.12422360,100.00000000,111.42857143,11.4286,11.43,0,2026-06-11 11:21:41.923429,2026-06-11 12:01:57.426055,0.67,True,0.000019030000000000,0.000016100000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",68202,PVT,micro,closed,long,0.000180000000000000,0.000218100000000000,555555.55555556,100.00000000,121.16666667,21.1667,21.17,0,2026-06-11 11:30:28.852821,2026-06-11 14:10:17.011688,2.66,True,0.000232500000000000,0.000180000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",68934,PRTG,micro,open,long,0.213600000000000000,,468.16479401,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 11:59:38.757557,,11.20,False,,0.213600000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",69054,XYZ,micro,closed,long,0.000013864914921466,0.000021000000000000,14424899.18855222,200.00000000,302.92288296,102.9229,51.46,1,2026-06-11 12:04:33.252571,2026-06-11 20:10:57.642440,8.11,True,0.000026000000000000,0.000010630000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",69198,FIO,micro,closed,long,0.000442400000000000,0.000497000000000000,226039.78300181,100.00000000,112.34177215,12.3418,12.34,0,2026-06-11 12:08:37.667070,2026-06-11 12:33:16.328214,0.41,True,0.000519900000000000,0.000442400000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",69712,DIN,micro,open,long,0.004508000000000000,,22182.78615794,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 12:15:53.466782,,10.93,False,,0.004508000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",69921,LO0P,micro,closed,long,0.163000000000000000,0.650000000000000000,613.49693252,100.00000000,398.77300614,298.7730,298.77,0,2026-06-11 12:19:33.603661,2026-06-11 12:33:16.427192,0.23,True,0.780000000000000000,0.163000000000000000,8.00,15.00,5.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",70283,MEER,micro,open,long,0.001800000000000000,,55555.55555556,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 12:27:07.387688,,10.74,True,0.002546000000000000,0.001800000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",70463,NAI,micro,open,long,0.000141000000000000,,709219.85815603,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 12:31:05.505260,,10.67,True,0.000157900000000000,0.000141000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",70685,FIO,micro,closed,long,0.000505600000000000,0.000520100000000000,197784.81012658,100.00000000,102.86787975,2.8679,2.87,0,2026-06-11 12:35:05.209038,2026-06-11 14:27:37.958257,1.88,True,0.000546800000000000,0.000505600000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",70855,LO0P,micro,open,long,0.321990740738746950,,621.13587348,200.00000000,0E-8,-200.0000,-100.00,1,2026-06-11 12:39:36.881753,,10.53,False,,0.214000000000000000,8.00,15.00,5.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",71242,XEN,micro,closed,long,5.441000000E-9,5.967000000E-9,18378974453.22551000,100.00000000,109.66734056,9.6673,9.67,0,2026-06-11 12:54:06.906269,2026-06-11 20:14:25.150648,7.34,True,6.156000000E-9,5.441000000E-9,20.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",71652,ASTEROID1,micro,closed,long,0.002719000000000000,0.002740000000000000,36778.22728944,100.00000000,100.77234277,0.7723,0.77,0,2026-06-11 13:07:46.844787,2026-06-11 17:09:39.868972,4.03,True,0.002874000000000000,0.002719000000000000,8.00,15.00,3.30,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",71880,SPACE,micro,closed,long,0.007263000000000000,0.007851000000000000,13768.41525540,100.00000000,108.09582817,8.0958,8.10,0,2026-06-11 13:11:45.690324,2026-06-11 14:31:34.768247,1.33,True,0.008115000000000000,0.007263000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",72149,AIO,micro,closed,long,0.177170000000000000,0.179750000000000000,564.42964384,100.00000000,101.45622848,1.4562,1.46,0,2026-06-11 13:15:15.085717,2026-06-11 14:17:25.992777,1.04,True,0.186280000000000000,0.177170000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",72382,MTP,micro,closed,long,0.000237100000000000,0.000243000000000000,421762.96921130,100.00000000,102.48840152,2.4884,2.49,0,2026-06-11 13:18:41.447779,2026-06-11 13:50:58.407044,0.54,True,0.000260500000000000,0.000237100000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",72598,AGT,micro,open,long,0.014951000000000000,,6688.51581834,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:22:13.240130,,9.82,False,,0.014951000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",72790,TARA,micro,open,long,0.000015530000000000,,6439150.03219575,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:26:06.594756,,9.76,False,,0.000015530000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",72944,BANANAS31,micro,open,long,0.009122000000000000,,10962.50822188,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:30:08.208251,,9.69,False,,0.009122000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",73077,WORLDCUP,micro,open,long,0.007168000000000000,,13950.89285714,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:34:21.961534,,9.62,True,0.007751000000000000,0.007168000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",73211,OHO,micro,open,long,0.549998000000000000,,181.81884298,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:38:55.946292,,9.54,False,,0.549998000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",73642,MTP,micro,open,long,0.000239900000000000,,416840.35014589,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:53:32.809202,,9.30,True,0.000255100000000000,0.000239900000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",73765,MEMECOIN,micro,open,long,0.003625000000000000,,27586.20689655,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 13:58:26.907216,,9.22,False,,0.003625000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",74008,ALKIMI,micro,closed,long,0.001043000000000000,0.001124000000000000,95877.27708533,100.00000000,107.76605944,7.7661,7.77,0,2026-06-11 14:07:53.037117,2026-06-11 16:02:08.336351,1.90,True,0.001177000000000000,0.001043000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",74687,SAI,micro,open,long,0.000866500000000000,,115406.80900173,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 14:18:41.646009,,8.88,False,,0.000866500000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",74923,PITCH,micro,open,long,0.814000000000000000,,122.85012285,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 14:21:59.193089,,8.83,False,,0.814000000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",75135,ZEST,micro,open,long,0.286770000000000000,,348.71151097,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 14:25:34.195053,,8.77,False,,0.286770000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",75532,SOLX,micro,closed,long,0.000002658000000000,0.000008060000000000,37622272.38525207,100.00000000,303.23551543,203.2355,203.24,0,2026-06-11 14:33:50.782060,2026-06-11 15:19:47.353849,0.77,True,0.000009540000000000,0.000002658000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",75718,ESX,micro,open,long,0.000474000000000000,,210970.46413502,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 14:38:26.606481,,8.55,False,,0.000474000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",76377,VEX,micro,open,long,0.001137000000000000,,87950.74758135,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 15:01:48.434123,,8.16,True,0.001500000000000000,0.001137000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",76713,SOEX,micro,closed,long,0.004000000000000000,0.004200000000000000,25000.00000000,100.00000000,105.00000000,5.0000,5.00,0,2026-06-11 15:10:51.592044,2026-06-11 15:19:47.479010,0.15,True,0.004300000000000000,0.004000000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",76968,WCO,micro,closed,long,0.000144900000000000,0.000152600000000000,690131.12491373,100.00000000,105.31400966,5.3140,5.31,0,2026-06-11 15:14:16.556837,2026-06-11 18:40:32.399237,3.44,True,0.000160400000000000,0.000144900000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",77233,KINS,micro,open,long,0.007660000000000000,,13054.83028721,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 15:17:45.537035,,7.90,True,0.008341000000000000,0.007660000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",77488,UBOX,micro,closed,long,0.000308000000000000,0.000313000000000000,324675.32467532,100.00000000,101.62337662,1.6234,1.62,0,2026-06-11 15:21:09.661871,2026-06-11 17:55:37.400931,2.57,True,0.000344000000000000,0.000308000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",77697,GOBLIN,micro,closed,long,0.005219000000000000,0.005730000000000000,19160.75876605,100.00000000,109.79114773,9.7911,9.79,0,2026-06-11 15:24:44.496855,2026-06-11 18:36:45.997632,3.20,True,0.006053000000000000,0.005219000000000000,8.00,15.00,4.50,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",77877,CSIX,micro,open,long,0.000127300000000000,,785545.95443833,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 15:28:22.767866,,7.72,False,,0.000127300000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",78409,SOEX,micro,open,long,0.004440000000000000,,22522.52252252,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 15:40:57.223548,,7.51,False,,0.004440000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",78566,SDR,micro,closed,long,0.000003443000000000,0.000004303000000000,29044437.99012489,100.00000000,124.97821667,24.9782,24.98,0,2026-06-11 15:45:40.019699,2026-06-11 16:14:33.523756,0.48,True,0.000004999000000000,0.000003443000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",79031,EPIKO,micro,open,long,0.000380000000000000,,263157.89473684,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 15:59:51.600248,,7.19,False,,0.000380000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",79196,XP8,micro,open,long,0.001030000000000000,,97087.37864078,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:04:45.239047,,7.11,False,,0.001030000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",79379,SXT,micro,open,long,0.008769000000000000,,11403.80887216,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:08:55.531852,,7.04,False,,0.008769000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",79653,DN,micro,closed,long,0.793270000000000000,0.906750000000000000,126.06048382,100.00000000,114.30534370,14.3053,14.31,0,2026-06-11 16:12:27.942207,2026-06-11 17:27:22.980273,1.25,True,0.987070000000000000,0.793270000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",79878,共建,micro,open,long,0.001418000000000000,,70521.86177715,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:15:57.350879,,6.93,False,,0.001418000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",80129,BSA,micro,open,long,0.003050000000000000,,32786.88524590,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:19:20.969035,,6.87,True,0.003330000000000000,0.003050000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",80323,BKS,micro,open,long,0.000969700000000000,,103124.67773538,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:22:57.692118,,6.81,False,,0.000969700000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",80513,CATI,micro,open,long,0.054080000000000000,,1849.11242604,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:26:37.406820,,6.75,True,0.057920000000000000,0.054080000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",80668,LIQUIDIUM,micro,open,long,0.015510000000000000,,6447.45325596,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:30:23.196143,,6.69,False,,0.015510000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",80839,SNFT,micro,open,long,0.015970000000000000,,6261.74076393,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:34:16.810813,,6.62,True,0.017100000000000000,0.015970000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",81093,NDC,micro,closed,long,0.000530000000000000,0.000587000000000000,188679.24528302,100.00000000,110.75471698,10.7547,10.75,0,2026-06-11 16:43:03.366868,2026-06-11 17:51:33.331009,1.14,True,0.000608000000000000,0.000530000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",81363,DEUS,micro,open,long,0.031860000000000000,,3138.73195229,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 16:52:40.946659,,6.31,False,,0.031860000000000000,8.00,15.00,6.20,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",81851,XNT,micro,closed,long,0.287700000000000000,0.301200000000000000,347.58428919,100.00000000,104.69238790,4.6924,4.69,0,2026-06-11 17:11:12.026355,2026-06-11 18:15:48.010784,1.08,True,0.381600000000000000,0.287700000000000000,8.00,15.00,5.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",82073,NOOK,micro,open,long,0.000014150000000000,,7067137.80918728,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 17:14:37.436317,,5.95,True,0.000016210000000000,0.000014150000000000,8.00,15.00,4.30,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",82307,UNC,micro,closed,long,0.001526000000000000,0.001584000000000000,65530.79947575,100.00000000,103.80078637,3.8008,3.80,0,2026-06-11 17:18:02.209361,2026-06-11 18:59:38.097044,1.69,True,0.001701000000000000,0.001526000000000000,8.00,15.00,3.50,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",82519,ART,micro,open,long,0.000325500000000000,,307219.66205837,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 17:21:32.411214,,5.83,False,,0.000325500000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",82682,TNK,micro,open,long,0.131020000000000000,,763.24225309,100.00000000,0E-8,-100.0000,-100.00,0,2026-06-11 17:25:15.091472,,5.77,False,,0.131020000000000000,8.00,15.00,7.70,True,1,1
